sam.id,sam.proc.date,lab.proc.date,ufn,semsp.no,date,year,month,day,sample.int,location,region,site,species,species.no,stomtray,forklength,fishweight,dry.content.w,wet.content.w,corrected.ww,fullness.cat,fullness.mean,fullness.est,phylum,class,order,infraorder,family,genus,species,plot.taxon.g,plot.taxon.d,plot.taxon,labID,life.stage,sex,DI,count,size,length.min,length.max,length.avg,length.corr,group.weight,corrected.weight,comment,overnight (Y/N),"COMMENTS: PROCESSING (THAWED SAMPLE, ETC.) ",COMMENTS: SAMPLE (CONDITION OF FISH AND TISSUES)
151,4/17/2018,2016-09-28,U1956,2016-05-14-D07-SO-25,2016-05-14,2016,05,14,1,DI,Central,D07,SO,25,81,115,13.80,NA,54.60,84.08,51-75,62.50,60,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,3,180,<1,0.3,0.4,,,2,3.08,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,NA,NA,NA,NA,NA,NA,NA,Other,Digested,Digested,Egg,NA,NA,3,6,<1,0.65,0.75,,,0.02,0.0308,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Malacostraca,Decapoda,Brachyura,Porcellanidae,NA,NA,Decapod,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,3,4,2-5,2.75,2.75,,,1,1.54,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Malacostraca,Decapoda,Brachyura,NA,NA,NA,Decapod,Brachyura,Brachyura,Brachyura,NA,NA,4,6,2-5,2.75,2.75,,,0.6,0.924,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,2,8,<1,0.3,0.55,,,0.1,0.154,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,3,24,<1,0.3,0.55,,,0.1,0.154,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,4,20,<1,0.3,0.55,,,0.1,0.154,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,1,134,<1,0.3,0.4,,,3,4.62,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,2,18,<1,0.3,0.4,,,0.1,0.154,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,naulius,NA,2,8,<1,0.4,0.65,,,0.1,0.154,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,naulius,NA,3,46,<1,0.4,0.65,,,1.4,2.156,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,1,620,<1,0.3,0.4,,,16.6,25.564,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,3,60,<1,0.3,0.4,,,1.8,2.772,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,1,968,<1,0.65,1,,,50.6,77.924,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,3,16,<1,0.65,1,,,1,1.54,,N,,
152,4/17/2018,2016-09-28,U1957,2016-05-14-D07-SO-23,2016-05-14,2016,05,14,1,DI,Central,D07,SO,23,81,113,14.00,NA,72.70,111.96,51-75,62.50,65,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,,,5.8,8.932,,N,,
153,4/18/2018,2016-09-28,U2004,2016-05-14-D07-SO-24,2016-05-14,2016,05,14,1,DI,Central,D07,SO,24,82,113,12.90,NA,13.00,20.02,26-50,37.50,40,Arthropoda,Malacostraca,Decapoda,Brachyura,Porcellanidae,NA,NA,Decapod,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,4,1,2-5,NA,NA,,,0.05,0.077,,N,,
153,4/18/2018,2016-09-28,U2004,2016-05-14-D07-SO-24,2016-05-14,2016,05,14,1,DI,Central,D07,SO,24,82,113,12.90,NA,13.00,20.02,26-50,37.50,40,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,1,30,<1,0.85,1,,,1.7,2.618,,N,,
153,4/18/2018,2016-09-28,U2004,2016-05-14-D07-SO-24,2016-05-14,2016,05,14,1,DI,Central,D07,SO,24,82,113,12.90,NA,13.00,20.02,26-50,37.50,40,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,2,7,<1,0.5,0.5,,,0.05,0.077,,N,,
153,4/18/2018,2016-09-28,U2004,2016-05-14-D07-SO-24,2016-05-14,2016,05,14,1,DI,Central,D07,SO,24,82,113,12.90,NA,13.00,20.02,26-50,37.50,40,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,3,8,<1,0.5,0.5,,,0.05,0.077,,N,,
153,4/18/2018,2016-09-28,U2004,2016-05-14-D07-SO-24,2016-05-14,2016,05,14,1,DI,Central,D07,SO,24,82,113,12.90,NA,13.00,20.02,26-50,37.50,40,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,3,3,<1,0.5,0.9,,,0.01,0.0154,,N,,
153,4/18/2018,2016-09-28,U2004,2016-05-14-D07-SO-24,2016-05-14,2016,05,14,1,DI,Central,D07,SO,24,82,113,12.90,NA,13.00,20.02,26-50,37.50,40,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,2,9,<1,0.5,0.55,,,0.1,0.154,,N,,
153,4/18/2018,2016-09-28,U2004,2016-05-14-D07-SO-24,2016-05-14,2016,05,14,1,DI,Central,D07,SO,24,82,113,12.90,NA,13.00,20.02,26-50,37.50,40,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,2,632,<1,0.3,0.4,,,11.7,18.018,,N,,
153,4/18/2018,2016-09-28,U2004,2016-05-14-D07-SO-24,2016-05-14,2016,05,14,1,DI,Central,D07,SO,24,82,113,12.90,NA,13.00,20.02,26-50,37.50,40,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,3,96,<1,0.3,0.4,,,2,3.08,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,NA,NA,Amphipod ,Hyperiidae,Hyperiidae,Hyperiid amphipod,NA,NA,3,2,1-2,1,1,,,0.1,0.154,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,NA,Amphipod ,Digested amphipod,Amphipod,Amphipod,NA,NA,4,2,2-5,NA,NA,,,0.8,1.232,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,NA,NA,NA,NA,NA,NA,NA,Other,Digested,Digested,Egg,NA,NA,2,4,<1,0.65,0.65,,,0.02,0.0308,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,2,22,<1,0.3,0.6,,,0.1,0.154,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,3,46,<1,0.3,0.6,,,0.6,0.924,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,4,18,<1,0.3,0.6,,,0.1,0.154,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,2,110,<1,0.45,0.55,,,1.6,2.464,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,3,18,<1,0.5,0.65,,,0.8,1.232,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,4,26,<1,0.5,0.65,,,0.8,1.232,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,1,268,<1,0.35,0.9,,,14,21.56,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,2,1296,<1,0.3,0.4,,,26,40.04,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,3,80,<1,0.3,0.4,,,1.8,2.772,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,,,1,1.54,,N,,
154,4/18/2018,2016-09-28,U2005,2016-05-14-D07-SO-29,2016-05-14,2016,05,14,1,DI,Central,D07,SO,29,82,116,11.60,NA,41.50,63.91,51-75,62.50,70,Arthropoda,Malacostraca,Decapoda,Brachyura,NA,NA,NA,Decapod,Brachyura,Brachyura,Brachyura,NA,NA,2,1,1-2,1.9,1.9,,,0.2,0.308,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Arthropoda,Branchiopoda,Diplostraca,Cladocera,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Podon,NA,NA,2,6,<1,0.8,0.85,,,0.1,0.154,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,NA,NA,NA,NA,NA,NA,NA,Other,Digested,Digested,Egg,NA,NA,2,1,<1,0.6,0.6,,,0.01,0.0154,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,2,22,<1,0.4,0.4,,,0.2,0.308,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,3,16,<1,0.4,0.4,,,0.1,0.154,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,2,2,<1,0.7,0.7,,,0.1,0.154,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,3,4,<1,0.7,0.7,,,0.05,0.077,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,1,212,<1,0.55,0.75,,,13.8,21.252,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,3,4,<1,0.55,0.75,,,0.05,0.077,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,2,420,<1,0.3,0.4,,,13.1,20.174,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,3,20,<1,0.3,0.4,,,0.7,1.078,,N,,
155,4/20/2018,2016-09-28,U2006,2016-05-14-D07-SO-18,2016-05-14,2016,05,14,1,DI,Central,D07,SO,18,82,101,9.60,NA,27.00,41.58,51-75,62.50,60,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,,,0.4,0.616,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Maxillopoda,Cyclopoida,NA,NA,NA,NA,Other,Cyclopoida,Other Copepod,Cyclopoid,NA,NA,2,2,<1,0.75,0.9,,,0.05,0.077,"Hole in bottom of stomach, some contents may have been missing",N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,Calanoid,NA,NA,3,1,1-2,1.1,1.1,,,0.01,0.0154,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,3,7,<1,0.45,0.6,,,0.05,0.077,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,2,20,<1,0.4,0.4,,,0.1,0.154,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,3,2,<1,0.4,0.4,,,0.01,0.0154,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,3,5,<1,0.5,0.6,,,0.05,0.077,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,1,57,<1,0.75,1,,,2.8,4.312,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,2,3,<1,0.75,1,,,0.05,0.077,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,2,216,<1,0.3,0.4,,,3,4.62,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,3,28,<1,0.3,0.4,,,0.4,0.616,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,Grapsidae,Grapsidae,zoea,NA,2,1,1-2,1.5,1.5,,,0.05,0.077,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,Arthropoda,Malacostraca,Decapoda,Brachyura,Grapsidae,NA,NA,Decapod,Grapsidae,Grapsidae,Grapsidae,zoea,NA,4,1,1-2,1.5,1.5,,,0.01,0.0154,,N,,
156,4/20/2018,2016-09-28,U2007,2016-05-14-D07-SO-20,2016-05-14,2016,05,14,1,DI,Central,D07,SO,20,82,126,17.00,NA,9.50,14.63,1-25,12.50,15,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,,,0.1,0.154,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,1,3,<1,0.8,0.95,,,0.05,0.077,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,2,5,<1,0.8,0.95,,,0.05,0.077,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Branchiopoda,Diplostraca,NA,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,Cladoceran,NA,NA,3,5,<1,0.8,0.95,,,0.05,0.077,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,2,5,<1,0.35,0.75,,,0.1,0.154,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,3,4,<1,0.35,0.75,,,0.05,0.077,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Barnacle,nauplius,NA,4,4,<1,0.35,0.75,,,0.05,0.077,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,2,21,<1,0.4,0.5,,,0.4,0.616,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Mollusca,Bivalvia,NA,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve,veliger,NA,3,7,<1,0.4,0.5,,,0.05,0.077,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,1,109,<1,0.55,0.9,,,6.7,10.318,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle  ,Barnacle,Barnacle,Cyprid,NA,NA,2,3,<1,0.55,0.9,,,0.05,0.077,,N,,
157,4/23/2018,2016-09-28,U2008,2016-05-14-D07-SO-19,2016-05-14,2016,05,14,1,DI,Central,D07,SO,19,82,118,13.50,NA,12.70,19.56,1-25,12.50,15,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Other,Other,Zooplankton Eggs,Euphausiid,egg,NA,2,127,<1,0.3,0.4,,,3.4,5.236,,N,,
